fila_original,clase_real,probabilidad_Regresión logística,prediccion_Regresión logística,probabilidad_Árbol,prediccion_Árbol,probabilidad_k vecinos,prediccion_k vecinos,probabilidad_Random forest,prediccion_Random forest
3350,No,0.02284412062808006,No,0.04044943820224719,No,0.06666666666666667,No,0.030242613309106745,No
5941,No,0.20422828404115587,No,0.13131313131313133,No,0.06666666666666667,No,0.10812373120996893,No
3231,No,0.031617345742034945,No,0.04044943820224719,No,0.06666666666666667,No,0.047981952664292574,No
3798,Sí,0.03425554114715618,No,0.06006006006006006,No,0.06666666666666667,No,0.04401777809546183,No
4852,No,0.028746176212431047,No,0.04044943820224719,No,0.06666666666666667,No,0.032308287090255086,No
776,No,0.03139684259801607,No,0.04044943820224719,No,0.13333333333333333,No,0.04507645971376758,No
1470,Sí,0.049035719848656505,No,0.04044943820224719,No,0.06666666666666667,No,0.04062793100629959,No
7822,No,0.05620090500646192,No,0.06006006006006006,No,0.0,No,0.023062101663437043,No
1272,No,0.07218173867138697,No,0.04044943820224719,No,0.0,No,0.031321006662634494,No
4241,No,0.08966717404039344,No,0.06006006006006006,No,0.06666666666666667,No,0.059442417086284845,No
4174,No,0.04324059392695401,No,0.04044943820224719,No,0.0,No,0.018277944700529493,No
3533,Sí,0.27491934703655485,No,0.41304347826086957,No,0.4,No,0.3002005453312664,No
6569,Sí,0.21307868376415645,No,0.024390243902439025,No,0.13333333333333333,No,0.2170648963254673,No
234,No,0.035004855850617675,No,0.04044943820224719,No,0.0,No,0.037392549769852984,No
2096,No,0.0895461506372879,No,0.06006006006006006,No,0.13333333333333333,No,0.08139584452848596,No
5614,No,0.10225624167691229,No,0.06006006006006006,No,0.13333333333333333,No,0.08772093803274676,No
5241,No,0.04176390890670932,No,0.06006006006006006,No,0.06666666666666667,No,0.0535998004623702,No
5505,No,0.0835523807530204,No,0.13333333333333333,No,0.0,No,0.047394740828626665,No
588,No,0.039509622999049955,No,0.04044943820224719,No,0.06666666666666667,No,0.05747468364396629,No
3342,No,0.05118557784832796,No,0.06006006006006006,No,0.0,No,0.04519919673334858,No
5386,Sí,0.30508268024428387,No,0.34797297297297297,No,0.6,Sí,0.45602517345478605,No
1656,No,0.03452928626456439,No,0.06006006006006006,No,0.06666666666666667,No,0.03335937401531919,No
5216,Sí,0.2703323793038215,No,0.06006006006006006,No,0.3333333333333333,No,0.35906066881468396,No
4590,No,0.06687420426104894,No,0.06006006006006006,No,0.0,No,0.04060120398448679,No
4907,No,0.044899088365475265,No,0.04044943820224719,No,0.06666666666666667,No,0.04086471896940776,No
3051,Sí,0.8481679104082821,Sí,0.6753246753246753,Sí,0.8,Sí,0.705879238266052,Sí
1554,No,0.09389820810906406,No,0.06006006006006006,No,0.06666666666666667,No,0.07284485524782551,No
493,Sí,0.06072515281577569,No,0.06006006006006006,No,0.0,No,0.04141537049376709,No
5558,No,0.07456301777208035,No,0.06006006006006006,No,0.0,No,0.02997789573666088,No
7818,No,0.02686315159799511,No,0.04044943820224719,No,0.0,No,0.03251393535138684,No
4830,No,0.03230086139854882,No,0.04044943820224719,No,0.0,No,0.0487075533413433,No
3588,No,0.07830118320539826,No,0.06006006006006006,No,0.2,No,0.12473698115095261,No
4155,No,0.07354270477022061,No,0.06006006006006006,No,0.13333333333333333,No,0.03357207831760767,No
5117,No,0.0377888073121561,No,0.06006006006006006,No,0.0,No,0.08441510878320051,No
7004,No,0.07364640882464432,No,0.04044943820224719,No,0.06666666666666667,No,0.039393960144909736,No
5951,No,0.05466762665803526,No,0.06006006006006006,No,0.06666666666666667,No,0.06299893702039637,No
5667,No,0.06086309965471412,No,0.06006006006006006,No,0.13333333333333333,No,0.06960824492647878,No
5211,No,0.05911464687654698,No,0.06006006006006006,No,0.0,No,0.1011487125428667,No
4854,No,0.0415073469319811,No,0.04044943820224719,No,0.0,No,0.051726767384341524,No
4462,No,0.0698614837999026,No,0.06006006006006006,No,0.0,No,0.05916398050166678,No
6264,No,0.08699780219604823,No,0.06006006006006006,No,0.0,No,0.07928712098982507,No
5026,No,0.3586892959670563,No,0.34797297297297297,No,0.4666666666666667,No,0.41489894347938217,No
6606,Sí,0.8241712365062738,Sí,0.6753246753246753,Sí,0.7333333333333333,Sí,0.6926333596187609,Sí
4748,No,0.031249263407012298,No,0.04044943820224719,No,0.13333333333333333,No,0.07128003756378902,No
2338,No,0.05857228998121723,No,0.06006006006006006,No,0.0,No,0.025635124945605544,No
117,Sí,0.36030340062994876,No,0.34797297297297297,No,0.3333333333333333,No,0.2960582235754461,No
3162,No,0.06488457311327059,No,0.06006006006006006,No,0.13333333333333333,No,0.042140113084133145,No
3746,No,0.024065811306469488,No,0.04044943820224719,No,0.0,No,0.06628413084981637,No
6934,No,0.031586471779719356,No,0.04044943820224719,No,0.0,No,0.013667838566787237,No
514,No,0.06828876545498642,No,0.06006006006006006,No,0.06666666666666667,No,0.04511605588111176,No
2702,No,0.04195337066725931,No,0.04044943820224719,No,0.0,No,0.01796824907014249,No
7344,Sí,0.7473942496673647,Sí,0.6753246753246753,Sí,0.8666666666666667,Sí,0.5830973731293494,Sí
2979,No,0.04777670859086196,No,0.06006006006006006,No,0.0,No,0.08325588629594896,No
226,No,0.04114399441051728,No,0.04044943820224719,No,0.0,No,0.08896657156772766,No
5946,No,0.10300465347100601,No,0.13333333333333333,No,0.3333333333333333,No,0.19639584713079458,No
3121,No,0.026662548913085823,No,0.04044943820224719,No,0.0,No,0.016402206516104505,No
1936,Sí,0.3898952249796923,No,0.4896551724137931,No,0.4666666666666667,No,0.40742575611652027,No
3090,No,0.07689521797222124,No,0.0603448275862069,No,0.06666666666666667,No,0.11393927228101079,No
6029,No,0.0700314366634572,No,0.06006006006006006,No,0.0,No,0.059996809825968216,No
1047,No,0.03780841674210795,No,0.04044943820224719,No,0.0,No,0.03865792531589552,No
1835,No,0.03821418922881345,No,0.0603448275862069,No,0.06666666666666667,No,0.06827147360239566,No
3365,No,0.045726476457230845,No,0.06006006006006006,No,0.0,No,0.06441886174774981,No
513,No,0.03536822420299371,No,0.04044943820224719,No,0.06666666666666667,No,0.12227401433456699,No
6848,No,0.06925206216682449,No,0.06006006006006006,No,0.0,No,0.052113100977270566,No
2344,No,0.05400087836866527,No,0.04044943820224719,No,0.0,No,0.03305881890152955,No
3326,No,0.05144717744515226,No,0.06006006006006006,No,0.06666666666666667,No,0.06090108690201807,No
1722,No,0.2857767759683899,No,0.34797297297297297,No,0.4,No,0.3122405691481331,No
5965,No,0.05136597672679669,No,0.04044943820224719,No,0.06666666666666667,No,0.037663095013993196,No
6234,No,0.04018753660610768,No,0.04044943820224719,No,0.0,No,0.024783940894807302,No
7678,No,0.037910155635821896,No,0.04044943820224719,No,0.06666666666666667,No,0.049495701562184066,No
3185,No,0.0411361219198942,No,0.06006006006006006,No,0.0,No,0.1198775404390494,No
967,No,0.07868415261678484,No,0.06006006006006006,No,0.0,No,0.05245475660802847,No
1668,No,0.03601138269446788,No,0.04044943820224719,No,0.13333333333333333,No,0.06098706548864655,No
7601,No,0.04647751672496831,No,0.06006006006006006,No,0.13333333333333333,No,0.14301991990764742,No
6480,No,0.27614016189852375,No,0.13131313131313133,No,0.4,No,0.29332350369245047,No
7648,No,0.03811432447615563,No,0.04044943820224719,No,0.0,No,0.030493394123915173,No
7857,No,0.30506859894709404,No,0.34797297297297297,No,0.4666666666666667,No,0.4035210493891806,No
7524,No,0.05633493260755181,No,0.04044943820224719,No,0.0,No,0.033087396238399576,No
625,No,0.03028130194010285,No,0.06006006006006006,No,0.0,No,0.06326489185236482,No
3729,No,0.02573388746731046,No,0.06006006006006006,No,0.06666666666666667,No,0.04131587174598623,No
5894,No,0.05726005508463583,No,0.06006006006006006,No,0.13333333333333333,No,0.04493980866468886,No
1741,No,0.054718295776341484,No,0.04044943820224719,No,0.0,No,0.034318366592571106,No
1951,No,0.10944397521796721,No,0.06006006006006006,No,0.06666666666666667,No,0.04918190024048694,No
4131,No,0.04762540604187029,No,0.04044943820224719,No,0.06666666666666667,No,0.04138851756819192,No
3372,No,0.07640100052853416,No,0.06006006006006006,No,0.0,No,0.06112182418168635,No
3606,Sí,0.38800048778335233,No,0.34797297297297297,No,0.4666666666666667,No,0.46335231152182926,No
528,No,0.04917794421177753,No,0.06006006006006006,No,0.0,No,0.04960230529042333,No
5466,No,0.05682290056059625,No,0.0603448275862069,No,0.0,No,0.06723589155875216,No
3620,No,0.2636961424396897,No,0.34797297297297297,No,0.4666666666666667,No,0.35300413542496123,No
4773,No,0.3903192087109376,No,0.34797297297297297,No,0.4666666666666667,No,0.3533889530171268,No
1819,Sí,0.13325374305417384,No,0.13333333333333333,No,0.13333333333333333,No,0.10313308065196712,No
5475,No,0.05666872177543458,No,0.04044943820224719,No,0.13333333333333333,No,0.03232203026136551,No
5845,No,0.07961620277539705,No,0.13333333333333333,No,0.2,No,0.14586862994783062,No
3153,No,0.024672521784110623,No,0.04044943820224719,No,0.06666666666666667,No,0.0275375813728932,No
3614,No,0.7259476361452223,Sí,0.6753246753246753,Sí,0.5333333333333333,Sí,0.6603527328200485,Sí
7346,No,0.035456942609338744,No,0.04044943820224719,No,0.0,No,0.02015385687008453,No
2565,No,0.045737899213359814,No,0.04044943820224719,No,0.0,No,0.02658366663892455,No
4361,No,0.08338077432031052,No,0.06006006006006006,No,0.06666666666666667,No,0.07162953590027674,No
7922,No,0.051473208596939254,No,0.06006006006006006,No,0.0,No,0.0664148338033432,No
1434,No,0.04239942885800613,No,0.06006006006006006,No,0.06666666666666667,No,0.06161952013109509,No
6011,No,0.11206933909691844,No,0.06006006006006006,No,0.06666666666666667,No,0.0810932685375524,No
3337,No,0.08269709110850795,No,0.06006006006006006,No,0.06666666666666667,No,0.061395588064710405,No
5906,No,0.04770873181696015,No,0.06006006006006006,No,0.0,No,0.03934121595775276,No
3380,No,0.0618031666197509,No,0.04044943820224719,No,0.0,No,0.02654960640745892,No
2347,Sí,0.35834446093212685,No,0.34797297297297297,No,0.3333333333333333,No,0.2835134963542728,No
4553,No,0.083354504916612,No,0.06006006006006006,No,0.0,No,0.06753618175816024,No
685,No,0.02595984408845628,No,0.06006006006006006,No,0.06666666666666667,No,0.055189139895993694,No
561,No,0.04012546356133118,No,0.04044943820224719,No,0.0,No,0.022448854692808582,No
3166,No,0.16540522844730918,No,0.13131313131313133,No,0.0,No,0.10312521029083403,No
4655,No,0.0262875414580198,No,0.06006006006006006,No,0.0,No,0.10200788562003148,No
7122,No,0.06372336658721206,No,0.04044943820224719,No,0.0,No,0.0353090801590667,No
1073,No,0.052514266131501314,No,0.06006006006006006,No,0.0,No,0.04712900074363505,No
6275,Sí,0.25592692739724504,No,0.19298245614035087,No,0.4666666666666667,No,0.24016843609043595,No
6297,No,0.09457295002423624,No,0.06006006006006006,No,0.0,No,0.06576457049062769,No
140,No,0.03324148647870617,No,0.04044943820224719,No,0.0,No,0.015516253467326449,No
6965,No,0.10150116319540783,No,0.13131313131313133,No,0.06666666666666667,No,0.09134693978459865,No
2002,No,0.09556520869652742,No,0.0603448275862069,No,0.06666666666666667,No,0.08676703998863311,No
356,No,0.07036825718964916,No,0.06006006006006006,No,0.0,No,0.0382933196897994,No
3444,Sí,0.051887535060192974,No,0.06006006006006006,No,0.0,No,0.02196459725671489,No
1573,No,0.062280622554054046,No,0.06006006006006006,No,0.0,No,0.056758685333641486,No
4222,No,0.07276522262316219,No,0.04044943820224719,No,0.13333333333333333,No,0.07612927455215723,No
872,No,0.02807238862032209,No,0.04044943820224719,No,0.0,No,0.01776695842748285,No
6371,Sí,0.06865043523845168,No,0.06006006006006006,No,0.2,No,0.10029223613575165,No
3225,No,0.054666680739291866,No,0.04044943820224719,No,0.0,No,0.02982271454856137,No
5846,No,0.05463353751505857,No,0.06006006006006006,No,0.0,No,0.027519335558210813,No
2175,No,0.06506514092512775,No,0.06006006006006006,No,0.0,No,0.03653389682676329,No
1803,No,0.06738676328895297,No,0.06006006006006006,No,0.0,No,0.05013954217564213,No
1574,No,0.05349921607405354,No,0.13333333333333333,No,0.2,No,0.14699542206397498,No
2839,No,0.08353005357444387,No,0.06006006006006006,No,0.0,No,0.054139270780215035,No
1905,No,0.11060550936351493,No,0.06006006006006006,No,0.0,No,0.03115496278000871,No
6496,Sí,0.39244454325324707,No,0.34797297297297297,No,0.4,No,0.33407079100359427,No
3530,No,0.05502731623277151,No,0.06006006006006006,No,0.06666666666666667,No,0.0556714822826127,No
1463,No,0.03522929840621696,No,0.04044943820224719,No,0.0,No,0.02286050504568351,No
5394,No,0.22381321524783004,No,0.13131313131313133,No,0.26666666666666666,No,0.09210031366037812,No
7263,No,0.025281788981495367,No,0.06006006006006006,No,0.0,No,0.0557254332979315,No
6690,No,0.03907652522987448,No,0.04044943820224719,No,0.0,No,0.02336840340348378,No
2254,No,0.04155001741315039,No,0.04044943820224719,No,0.0,No,0.040495497073262485,No
4266,No,0.05056411598873577,No,0.06006006006006006,No,0.06666666666666667,No,0.05289645596004781,No
4276,No,0.07462279128252182,No,0.06006006006006006,No,0.0,No,0.04662864052114133,No
919,Sí,0.45261547879522673,No,0.06006006006006006,No,0.5333333333333333,Sí,0.321941489897434,No
4195,No,0.30230128307071935,No,0.34797297297297297,No,0.3333333333333333,No,0.35422501205056833,No
7191,No,0.038113633935817404,No,0.06006006006006006,No,0.06666666666666667,No,0.06417210260971352,No
1210,No,0.045545678269334096,No,0.04044943820224719,No,0.0,No,0.04312766428694363,No
1459,Sí,0.4741950835744661,No,0.6753246753246753,Sí,0.6666666666666666,Sí,0.601188131226435,Sí
7643,No,0.1086024649421559,No,0.06006006006006006,No,0.13333333333333333,No,0.067864219881772,No
5036,No,0.06341093418476532,No,0.06006006006006006,No,0.2,No,0.06115508713012685,No
4838,No,0.07805734784203418,No,0.06006006006006006,No,0.0,No,0.024891269069575332,No
5137,No,0.38208278750690045,No,0.4896551724137931,No,0.4,No,0.4431283435192414,No
5332,No,0.04014141238186613,No,0.06006006006006006,No,0.06666666666666667,No,0.05502054274542065,No
4039,No,0.09905332984699905,No,0.06006006006006006,No,0.13333333333333333,No,0.06309641476501904,No
7156,No,0.28410381753125763,No,0.34797297297297297,No,0.13333333333333333,No,0.24984361238376906,No
5000,Sí,0.09505901866080382,No,0.06006006006006006,No,0.13333333333333333,No,0.13054799852651186,No
1886,No,0.1685886777491147,No,0.13131313131313133,No,0.06666666666666667,No,0.10310451180922528,No
1440,No,0.07682038898849532,No,0.06006006006006006,No,0.13333333333333333,No,0.14176017695050896,No
6312,No,0.08221075193730593,No,0.06006006006006006,No,0.13333333333333333,No,0.0441213892419236,No
212,No,0.07406241629538703,No,0.06006006006006006,No,0.2,No,0.05516776883732162,No
1858,No,0.022365196573742425,No,0.04044943820224719,No,0.13333333333333333,No,0.035055555062847056,No
5692,No,0.05859860984557018,No,0.06006006006006006,No,0.06666666666666667,No,0.07908215323356539,No
105,No,0.04902560545184801,No,0.04044943820224719,No,0.13333333333333333,No,0.03275361616614282,No
624,Sí,0.04979263545799406,No,0.06006006006006006,No,0.0,No,0.027375946141975725,No
2679,No,0.028550434967740047,No,0.06006006006006006,No,0.06666666666666667,No,0.034808829518273264,No
5997,No,0.22087284378382677,No,0.0603448275862069,No,0.3333333333333333,No,0.348953633898881,No
4371,Sí,0.07402641960685612,No,0.06006006006006006,No,0.06666666666666667,No,0.12624791808106692,No
7658,Sí,0.12024879422190272,No,0.48333333333333334,No,0.06666666666666667,No,0.28993502106903796,No
2148,No,0.0568704958773929,No,0.06006006006006006,No,0.06666666666666667,No,0.0700759114415346,No
3441,Sí,0.30447233442562693,No,0.13131313131313133,No,0.06666666666666667,No,0.3419774007516292,No
1343,Sí,0.30068769438025655,No,0.34797297297297297,No,0.6666666666666666,Sí,0.42837890308545323,No
1568,Sí,0.060227433669200824,No,0.06006006006006006,No,0.0,No,0.027699956013135095,No
5416,No,0.02247093615654715,No,0.06006006006006006,No,0.13333333333333333,No,0.08642455660262484,No
6560,No,0.24667278405900495,No,0.41304347826086957,No,0.2,No,0.2344700903562149,No
4772,No,0.07282485706094555,No,0.06006006006006006,No,0.2,No,0.10903640430116321,No
3923,No,0.1646719497922359,No,0.19298245614035087,No,0.4666666666666667,No,0.31674122006341177,No
7863,No,0.16601259135374666,No,0.13131313131313133,No,0.06666666666666667,No,0.10365600807600316,No
161,Sí,0.6972414885039877,Sí,0.6753246753246753,Sí,0.4666666666666667,No,0.5706066215121753,Sí
3819,No,0.023676399964729106,No,0.04044943820224719,No,0.0,No,0.02673278003167703,No
5164,No,0.04664849839369748,No,0.06006006006006006,No,0.0,No,0.046173876463944497,No
3579,Sí,0.5789612625222659,Sí,0.4896551724137931,No,0.4666666666666667,No,0.4558718367841077,No
3860,No,0.01703606578186331,No,0.04044943820224719,No,0.0,No,0.03451810652057164,No
6391,No,0.06606214619529904,No,0.06006006006006006,No,0.0,No,0.06045131641038275,No
5735,No,0.14212201014128426,No,0.06006006006006006,No,0.06666666666666667,No,0.06242385025551007,No
3732,No,0.28518198925034194,No,0.34797297297297297,No,0.3333333333333333,No,0.3444216503326789,No
2644,Sí,0.30148523075242684,No,0.34797297297297297,No,0.5333333333333333,Sí,0.3812732474791822,No
5397,Sí,0.44779961256913714,No,0.41304347826086957,No,0.3333333333333333,No,0.39105232395861134,No
7103,No,0.03218285248240276,No,0.04044943820224719,No,0.06666666666666667,No,0.025225821686365082,No
2414,No,0.04316070035394548,No,0.06006006006006006,No,0.0,No,0.08548884619791602,No
6248,No,0.25547364221226937,No,0.48333333333333334,No,0.26666666666666666,No,0.30664689230937175,No
4418,No,0.04794566744891945,No,0.04044943820224719,No,0.06666666666666667,No,0.03967105863117783,No
7035,No,0.02983041136212733,No,0.04044943820224719,No,0.06666666666666667,No,0.035405346487784456,No
3103,No,0.052762300642176546,No,0.04044943820224719,No,0.0,No,0.020338942666183076,No
3589,No,0.032011443657504524,No,0.06006006006006006,No,0.0,No,0.08149945669599337,No
4444,No,0.06382948356456966,No,0.13333333333333333,No,0.06666666666666667,No,0.11348988412447182,No
1032,No,0.09307112551907328,No,0.06006006006006006,No,0.0,No,0.06937068289865018,No
6874,No,0.07044490794844083,No,0.06006006006006006,No,0.0,No,0.03283985542556154,No
4770,No,0.08815655427410282,No,0.06006006006006006,No,0.2,No,0.07344961004007615,No
1217,No,0.03396115550105541,No,0.06006006006006006,No,0.06666666666666667,No,0.08236756227782267,No
2325,Sí,0.08635859235083516,No,0.0603448275862069,No,0.2,No,0.09216367985298127,No
5791,No,0.025253460989947615,No,0.04044943820224719,No,0.0,No,0.0770291976028694,No
5442,No,0.5053752813320841,Sí,0.34797297297297297,No,0.3333333333333333,No,0.39037990276487305,No
3559,Sí,0.03720993192566831,No,0.04044943820224719,No,0.13333333333333333,No,0.032116483863824784,No
5886,No,0.04181302471477244,No,0.06006006006006006,No,0.0,No,0.039730173584842675,No
2634,No,0.03776880508342502,No,0.04044943820224719,No,0.06666666666666667,No,0.04313226233600751,No
1782,Sí,0.20841234864052852,No,0.13131313131313133,No,0.2,No,0.2360685698665542,No
4230,No,0.09118495905240923,No,0.06006006006006006,No,0.3333333333333333,No,0.11632542322859263,No
3976,No,0.03104834093686093,No,0.04044943820224719,No,0.06666666666666667,No,0.022581526195138323,No
7589,No,0.05820410551744349,No,0.06006006006006006,No,0.06666666666666667,No,0.0338632766222341,No
5003,No,0.06304911125485065,No,0.04044943820224719,No,0.0,No,0.04515387683861974,No
1809,No,0.05841073585027041,No,0.04044943820224719,No,0.13333333333333333,No,0.09822048228833884,No
1775,No,0.09331891850444439,No,0.06006006006006006,No,0.06666666666666667,No,0.08445127493920164,No
4217,No,0.33426248613705284,No,0.4896551724137931,No,0.26666666666666666,No,0.45211868494595003,No
1717,No,0.09183097675744975,No,0.06006006006006006,No,0.06666666666666667,No,0.04749586606701198,No
6902,No,0.033507692473073156,No,0.04044943820224719,No,0.0,No,0.030352082211896447,No
910,No,0.05189854433589193,No,0.06006006006006006,No,0.2,No,0.06999539442170773,No
5403,No,0.05480660272676156,No,0.06006006006006006,No,0.13333333333333333,No,0.053099340186714784,No
2313,No,0.029380309514603308,No,0.04044943820224719,No,0.0,No,0.010706031705866504,No
867,No,0.07215729115757166,No,0.06006006006006006,No,0.0,No,0.06622883098732803,No
7495,No,0.01522959381672883,No,0.04044943820224719,No,0.06666666666666667,No,0.0420533445642193,No
5556,No,0.05557981779225745,No,0.06006006006006006,No,0.0,No,0.029812216907505327,No
3076,No,0.1659013815492681,No,0.024390243902439025,No,0.26666666666666666,No,0.17606302132762822,No
1154,No,0.12668437934401705,No,0.06006006006006006,No,0.2,No,0.07050688072712535,No
7776,No,0.05400125824095372,No,0.06006006006006006,No,0.13333333333333333,No,0.03357786885003211,No
6235,No,0.06289157326699457,No,0.06006006006006006,No,0.13333333333333333,No,0.06071540138076977,No
2,No,0.05632633760816807,No,0.04044943820224719,No,0.06666666666666667,No,0.05258536913628723,No
3086,No,0.030157225174583656,No,0.04044943820224719,No,0.2,No,0.0737828492635072,No
1935,No,0.061023225551016344,No,0.06006006006006006,No,0.0,No,0.031104674392749682,No
4694,No,0.01723538129408144,No,0.04044943820224719,No,0.0,No,0.06075925237398895,No
4981,No,0.053372255954374455,No,0.04044943820224719,No,0.06666666666666667,No,0.03239907176378331,No
4442,No,0.03481548630516043,No,0.06006006006006006,No,0.0,No,0.05024876699659024,No
3314,No,0.04121768913073452,No,0.06006006006006006,No,0.0,No,0.07602214532162607,No
5045,No,0.07782357375859207,No,0.06006006006006006,No,0.0,No,0.03703428245995367,No
6358,No,0.357069118538297,No,0.34797297297297297,No,0.26666666666666666,No,0.41000722883679036,No
6265,No,0.05931996248952928,No,0.0603448275862069,No,0.13333333333333333,No,0.09736586342209506,No
6796,No,0.3531816826014134,No,0.34797297297297297,No,0.3333333333333333,No,0.30635394092157175,No
966,No,0.10469868939258509,No,0.13333333333333333,No,0.13333333333333333,No,0.09610842560374962,No
7624,No,0.041710328366368045,No,0.06006006006006006,No,0.0,No,0.06565951687299076,No
4357,No,0.03862132098547898,No,0.06006006006006006,No,0.0,No,0.04093575939253317,No
5035,No,0.18189528203575034,No,0.13131313131313133,No,0.0,No,0.09425263553451284,No
6960,No,0.06320557825764316,No,0.0603448275862069,No,0.06666666666666667,No,0.10183714383520488,No
6616,No,0.09131034653203679,No,0.06006006006006006,No,0.0,No,0.0642338445948551,No
3665,No,0.03399048393183454,No,0.04044943820224719,No,0.06666666666666667,No,0.039896378734330294,No
4061,No,0.06460200075263947,No,0.06006006006006006,No,0.06666666666666667,No,0.11972282412039559,No
2678,No,0.050956306081906357,No,0.06006006006006006,No,0.06666666666666667,No,0.044502540383611656,No
566,No,0.056546697525475274,No,0.06006006006006006,No,0.0,No,0.07044559810334577,No
5148,No,0.031965609739518466,No,0.04044943820224719,No,0.06666666666666667,No,0.024938882205541683,No
271,No,0.05360007794974825,No,0.04044943820224719,No,0.0,No,0.02902497933028976,No
5617,No,0.04982989951107663,No,0.06006006006006006,No,0.13333333333333333,No,0.0745301632669535,No
3929,No,0.24043703113233128,No,0.48333333333333334,No,0.3333333333333333,No,0.36739578370206866,No
6095,No,0.3196392801414355,No,0.34797297297297297,No,0.26666666666666666,No,0.3757800883034991,No
7578,No,0.0250467867790507,No,0.06006006006006006,No,0.0,No,0.05068165558687394,No
10,No,0.09361954468904483,No,0.06006006006006006,No,0.13333333333333333,No,0.06701118196521168,No
3906,No,0.16892247306100958,No,0.13131313131313133,No,0.26666666666666666,No,0.14215528058299584,No
6558,No,0.06610872883033424,No,0.06006006006006006,No,0.06666666666666667,No,0.06689179432789809,No
6666,No,0.049951653660356844,No,0.06006006006006006,No,0.0,No,0.02426280284691383,No
964,No,0.06508518127869757,No,0.06006006006006006,No,0.0,No,0.06980460813802622,No
5802,No,0.02376870007743756,No,0.06006006006006006,No,0.2,No,0.08450515314415506,No
5773,No,0.06270158301108655,No,0.13333333333333333,No,0.06666666666666667,No,0.07609850650550433,No
4726,No,0.05350082890295706,No,0.06006006006006006,No,0.0,No,0.024339984340370973,No
5159,No,0.04791524627838965,No,0.04044943820224719,No,0.0,No,0.025946382986200226,No
6105,No,0.12514768745861268,No,0.06006006006006006,No,0.0,No,0.045440603970736376,No
6945,Sí,0.39576256248989844,No,0.13333333333333333,No,0.5333333333333333,Sí,0.37098466889306825,No
2118,Sí,0.08344159807102698,No,0.13333333333333333,No,0.13333333333333333,No,0.12036672817565278,No
3858,No,0.021607113818401278,No,0.04044943820224719,No,0.06666666666666667,No,0.04226720113780942,No
6970,No,0.051855217463560636,No,0.06006006006006006,No,0.06666666666666667,No,0.09129688078746134,No
5106,No,0.2616525070735873,No,0.4896551724137931,No,0.6,Sí,0.45687700440969,No
3296,No,0.04099164845546167,No,0.04044943820224719,No,0.0,No,0.06494527029080281,No
4363,No,0.1546337354273404,No,0.13131313131313133,No,0.26666666666666666,No,0.1196478998232656,No
5687,No,0.07657529569893978,No,0.06006006006006006,No,0.13333333333333333,No,0.08525785229559756,No
2273,No,0.0534281450960591,No,0.06006006006006006,No,0.06666666666666667,No,0.062237120910018116,No
7206,No,0.04930991790396032,No,0.04044943820224719,No,0.06666666666666667,No,0.04968977543764396,No
4927,No,0.5740070130288809,Sí,0.13131313131313133,No,0.5333333333333333,Sí,0.43533821043838117,No
1116,No,0.04973580616020118,No,0.06006006006006006,No,0.06666666666666667,No,0.06798911820567116,No
3654,No,0.05239566639955103,No,0.06006006006006006,No,0.06666666666666667,No,0.03266820716573905,No
4756,No,0.11574311021926544,No,0.13333333333333333,No,0.13333333333333333,No,0.1602999568314499,No
7470,Sí,0.44387241625825347,No,0.34797297297297297,No,0.4,No,0.35156550365576145,No
7253,No,0.042675309408772705,No,0.04044943820224719,No,0.06666666666666667,No,0.05422565261828737,No
6925,No,0.08897501036362655,No,0.06006006006006006,No,0.06666666666666667,No,0.07812707502669788,No
4044,No,0.0806475247683862,No,0.06006006006006006,No,0.13333333333333333,No,0.05254015012595607,No
3803,No,0.05033182667264541,No,0.04044943820224719,No,0.13333333333333333,No,0.03271322490295309,No
921,No,0.12126078150467032,No,0.0603448275862069,No,0.0,No,0.10859245600840507,No
304,Sí,0.4119633485008719,No,0.4896551724137931,No,0.4,No,0.5126043680595147,Sí
2222,No,0.039414535647563746,No,0.04044943820224719,No,0.06666666666666667,No,0.05788191714920442,No
3467,No,0.6328620470349501,Sí,0.13131313131313133,No,0.5333333333333333,Sí,0.5149946378120244,Sí
1347,No,0.04232887927832,No,0.06006006006006006,No,0.0,No,0.0602409181901227,No
1453,Sí,0.06658729925409423,No,0.06006006006006006,No,0.06666666666666667,No,0.06713033499270438,No
4066,No,0.40408124472506585,No,0.41304347826086957,No,0.3333333333333333,No,0.3154883213092498,No
2648,No,0.05091571101515783,No,0.13333333333333333,No,0.13333333333333333,No,0.1344010621341142,No
3411,No,0.04666237673940936,No,0.06006006006006006,No,0.0,No,0.029684378501288997,No
5426,No,0.10566422586704864,No,0.13131313131313133,No,0.2,No,0.1789605171240628,No
7866,No,0.31470520782925426,No,0.34797297297297297,No,0.4666666666666667,No,0.40596626531272656,No
3726,No,0.024626640714093363,No,0.04044943820224719,No,0.06666666666666667,No,0.04228813520781435,No
1295,No,0.05678504374846828,No,0.04044943820224719,No,0.0,No,0.028976604339415683,No
1476,No,0.053601798215606095,No,0.04044943820224719,No,0.0,No,0.02926769742596239,No
3574,No,0.1027957473380574,No,0.06006006006006006,No,0.0,No,0.09922418170775928,No
3707,No,0.03511493784620261,No,0.04044943820224719,No,0.0,No,0.04543357015816714,No
3180,No,0.04726006176774669,No,0.06006006006006006,No,0.13333333333333333,No,0.07418776381712656,No
4004,No,0.3838134876740959,No,0.34797297297297297,No,0.4,No,0.34359656205950667,No
